['2000', '100', '500', '200', '300', '400', '150', '1900', '600', '800', '250', '120', '700', '1000', '110', '130', '900', '101', '160', '140', '350', '125', '105', '102', '104', '750', '103', '1800', '106', '450', '1500', '107', '115', '108', '170', '111', '112', '135', '109', '128', '3000', '113', '114', '117', '121', '116', '118', '127', '122', '123', '550', '119', '124', '5000', '145', '650', '165', '126', '132', '155', '129', '133', '131', '144', '1200', '1600', '137', '152', '138', '134', '136', '141', '143', '142', '146', '148', '147', '151', '1700', '139', '154', '153', '156', '167', '168', '149', '161', '157', '158', '162', '163', '164', '171', '172', '169', '166', '159', '173', '174', '1300', '4000', '1400', '1100']	-0.014991134405136108	-0.04534418508410454	-0.024752771481871605	-0.035414714366197586	-0.07032452523708344	-0.018163608387112617	-0.002750363666564226	-0.0445186085999012	-0.019997408613562584	-0.03947000950574875	-0.032475609332323074	-0.04178208112716675	-0.04230080917477608	-0.007110531907528639	-0.054959487169981	-0.011408057995140553	-0.025759346783161163	-0.03993688523769379	-0.06345069408416748	-0.0566924624145031	-0.10269900411367416	-0.05058547854423523	-0.011981152929365635	-0.019716326147317886	-0.07358109951019287	-0.07213962823152542	-0.033568378537893295	-0.016230158507823944	-0.011173137463629246	-0.04468793421983719	-0.062133923172950745	0.008954782038927078	-0.03949245065450668	-0.039462246000766754	-0.01688305288553238	-0.03598722815513611	-0.04416776821017265	-0.03937620669603348	-0.02847539819777012	-0.054177701473236084	-0.03583915904164314	-0.04474416375160217	-0.02058572880923748	-0.042661402374506	-0.03971492871642113	-0.010363155044615269	-0.024919496849179268	-0.0461425706744194	-0.03932035341858864	-0.028833797201514244	-0.03457047790288925	-0.032616209238767624	-0.0343751460313797	-0.044772468507289886	-0.05279434844851494	-0.0036835763603448868	-0.02705012634396553	-0.055252861231565475	-0.02197173796594143	-0.029842261224985123	-0.06691891700029373	-0.04081156477332115	-0.04882488772273064	-0.036397866904735565	-0.005216476507484913	-0.03680667281150818	-0.0027082369197160006	-0.02996303327381611	0.007987350225448608	-0.02953374572098255	-0.023175226524472237	-0.006337247788906097	-0.033083293586969376	-0.031003134325146675	-0.033165428787469864	-0.016516244038939476	-0.031297121196985245	-0.029232671484351158	-0.03801031783223152	-0.029464514926075935	0.02195241115987301	-0.05573775991797447	-0.03742852061986923	-0.05266599357128143	-0.07506236433982849	-0.01603507623076439	-0.053999971598386765	-0.033776696771383286	-0.010551654733717442	-0.02057049609720707	-0.041099704802036285	-0.0423240140080452	-0.05637982860207558	-0.039863258600234985	-0.04967615753412247	-0.07271237671375275	-0.17851713299751282	-0.04399080574512482	-0.03204146400094032	-0.04219415411353111	-0.010744134895503521	-0.020682262256741524	-0.03411741554737091	-0.04959888011217117	0.0212204921990633	-0.06399381160736084	-0.03199470788240433	-0.036771152168512344	-0.02740519866347313	-0.053160496056079865	-0.05658300593495369	-0.06733351200819016	-0.060873858630657196	0.04138706251978874	-0.03227565437555313	-0.010687191970646381	-0.03141670674085617	-0.048178497701883316	-0.04134571552276611	-0.04238370805978775	-0.015760298818349838	-0.01918422244489193	-0.03434140235185623	-0.025458957999944687	-0.03300544619560242	-0.030467897653579712	-0.040174536406993866	-0.040293555706739426	-0.02877861075103283	-0.02912564016878605	-0.03405091166496277	-0.0121443597599864	-0.030522851273417473	-0.052924446761608124	-0.021602269262075424	-0.04173499345779419	0.021598802879452705	-0.019379841163754463	-0.09626566618680954	-0.017076414078474045	0.020391905680298805	0.00022728175099473447	-0.03359627351164818	0.003941989503800869	-0.054141633212566376	-0.04981890320777893	0.014372376725077629	-0.021198509261012077	-0.0257873497903347	-0.0428263358771801	-0.009775028564035892	-0.03302444890141487	-0.04718943312764168	-0.03566613793373108	-0.063484787940979	-0.024665623903274536	-0.04234073683619499	-0.03227870538830757	-0.04111572355031967	-0.02987230196595192	-0.01872248947620392	-0.0283424723893404	-0.22888265550136566	-0.021164540201425552	-0.04739208146929741	-0.05298798158764839	-0.0547361895442009	-0.07675687223672867	-0.026141198351979256	-0.05602237954735756	-0.03834255412220955	-0.030663184821605682	-0.034573744982481	-0.04714274778962135	-0.023421376943588257	-0.030271872878074646	-0.05230870842933655	-0.023958975449204445	-0.030636269599199295	-0.02835671231150627	-0.03947914019227028	-0.02007054165005684	-0.046445466578006744	-0.012910209596157074	-0.04610273241996765	-0.03218524530529976	-0.04516284912824631	-0.031276095658540726	-0.05745277553796768	-0.03604695573449135	-0.03209516033530235	0.028795259073376656	-0.04570598155260086	-0.03455965593457222	-0.03814805671572685	-0.023803653195500374	-0.017884140834212303	-0.03518233075737953	-0.009977373294532299	-0.056110043078660965	-0.036779213696718216	-0.06950754672288895	-0.03720918670296669	-0.07428085803985596	-0.03178995102643967	-0.0340929850935936	-0.012005866505205631	-0.015983331948518753	-0.061608389019966125	-0.014487165957689285	-0.039234861731529236	-0.01706198789179325	-0.019345620647072792	-0.03467097505927086	-0.040213558822870255	-0.019753048196434975	-0.026678133755922318	-0.024171028286218643	-0.053015366196632385	-0.06348435580730438	-0.03626379743218422	-0.05594818294048309	-0.035571686923503876	-0.04946624115109444	-0.041976071894168854	-0.03711899742484093	-0.04371509328484535	-0.038957688957452774	-0.06008995696902275	0.01730259694159031	-0.06746182590723038	-0.00032006949186325073	-0.023237980902194977	-0.02298571728169918	-0.05546540021896362	-0.05951399356126785	-0.0845092386007309	-0.049067482352256775	-0.029159797355532646	-0.04974760487675667	-0.020454080775380135	-0.031146429479122162	-0.03421035781502724	-0.01624925620853901	-0.02467956580221653	-0.02995333820581436	-0.014498078264296055	-0.04884932190179825	-0.022166011855006218	-0.025476930662989616	-0.030813902616500854	-0.05022457614541054	-0.032768577337265015	-0.017662351951003075	-0.031268924474716187	-0.038460202515125275	0.005672736093401909	0.0012269014259800315	0.0021701394580304623	-0.05228040739893913	-0.05723511427640915	-0.0226355642080307	-0.03139399737119675	-0.01590854860842228	-0.047101520001888275	-0.03761439025402069	-0.03389996290206909	-0.0364522747695446	0.005608808249235153	-0.054802946746349335	-0.017952967435121536	-0.033200886100530624	-0.03219849243760109	-0.04564781114459038	-0.01456420961767435	-0.04996117204427719	-0.04007495567202568	-0.032067980617284775	-0.04398544877767563	-0.05320462957024574	-0.03373970463871956	-0.047644391655921936	-0.0463581345975399	-0.04675039276480675	-0.00540301576256752	-0.03205309435725212	-0.03132592514157295	-0.04380474239587784	-0.04396093636751175	-0.01414081547409296	-0.040795158594846725	-0.027791878208518028	-0.05771903693675995	0.010935687460005283	-0.03385312482714653	-0.015933005139231682	-0.039593759924173355	-0.02593611553311348	-0.05741697549819946	-0.058735862374305725	-0.022738885134458542	-0.04925016686320305	-0.04662388190627098	-0.0333644337952137	0.002883350942283869	-0.044162318110466	-0.048847489058971405	-0.02390666864812374	-0.04744555801153183	-0.029821204021573067	-0.05927742272615433	-0.0437830425798893	-0.02426062524318695	0.0055277300998568535	-0.03558501601219177	-0.0561225526034832	-0.06076899915933609	-0.04470407962799072	-0.028062304481863976	-0.04526545852422714	-0.005632310174405575	0.01151907630264759	-0.0244196355342865	-0.02069026604294777	-0.049551066011190414	-0.04945491626858711	-0.07446788251399994	-0.016453197225928307	-0.0449424684047699	-0.03523143380880356	-0.03731340542435646	-0.03595574572682381	-0.06225278228521347	-0.024675700813531876	-0.05428455024957657	-0.04285287484526634	0.012675799429416656	-0.03418999910354614	-0.023077210411429405	-0.03890140727162361	-0.0648583471775055	-0.048881858587265015	-0.017971374094486237	-0.02656387910246849	-0.021766651421785355	-0.0283973328769207	-0.03727139160037041	-0.008008557371795177	-0.027461687102913857	-0.032022830098867416	-0.024999044835567474	-0.04900364205241203	-0.02731655351817608	-0.0018223347142338753	-0.028602590784430504	-0.0287897028028965	-0.05926145613193512	-0.04758434742689133	-0.0035611328203231096	-0.028911663219332695	-0.07811731845140457	0.023215075954794884	-0.014160060323774815	-0.027358321473002434	-0.04345307871699333	-0.03130843862891197	-0.019173840060830116	-0.014228707179427147	-0.03664477542042732	-0.04237519949674606	-0.05703126639127731	-0.017536895349621773	-0.028680212795734406	-0.03177797049283981	-0.046565476804971695	-0.06043645367026329	-0.027157284319400787	-0.04510214552283287	-0.056944720447063446	-0.007581275422126055	-0.03594693914055824	-0.0387243777513504	-0.03856837749481201	-0.03965570777654648	-0.04761281609535217	-0.040390849113464355	-0.04586486518383026	-0.034703973680734634	-0.06798500567674637	-0.03207624703645706	-0.027378683909773827	-0.016390105709433556	-0.01808743178844452	-0.04194972664117813	-0.03538568690419197	-0.03767826408147812	-0.05987817421555519	-0.06500870734453201	-0.049531370401382446	-0.04747103154659271	-0.022813968360424042	-0.008005182258784771	-0.031989458948373795	-0.025850068777799606	-0.027338024228811264	0.0002987998886965215	-0.044513095170259476	-0.037857137620449066	-0.0387330986559391	0.00026300607714802027	-0.028501233085989952	-0.03936102241277695	-0.04709424823522568	-0.06814984232187271	-0.02753041498363018	-0.024883145466446877	0.02020115777850151	-0.0475921556353569	-0.07978805899620056	-0.033622439950704575	-0.04016835615038872	-0.03466663137078285	-0.030123090371489525	-0.03318842500448227	-0.03907831013202667	-0.009095057845115662	0.016233256086707115	-0.04172278195619583	-0.06559022516012192	-0.03576992452144623	-0.04901047423481941	-0.01841212622821331	-0.04904620721936226	-0.04955427348613739	0.009679018519818783	-0.01949109137058258	-0.055002178996801376	-0.02936503291130066	-0.04192564636468887	-0.039315223693847656	-0.005008121486753225	-0.015853310003876686	-0.040428243577480316	-0.03676941245794296	-0.04550902172923088	-0.029857885092496872	-0.010712124407291412	0.00036096308031119406	-0.03818201273679733	-0.06166159361600876	0.0039710430428385735	-0.13370375335216522	-0.007105865981429815	-0.035247430205345154	-0.041486453264951706	-0.021988393738865852	-0.03609462454915047	-0.025463245809078217	-0.048042647540569305	0.006536809727549553	-0.022629665210843086	-0.04910515993833542	-0.0348426029086113	-0.028370801359415054	-0.04653310030698776	-0.039064887911081314	-0.007161321118474007	-0.038590747863054276	-0.005317775998264551	-0.05698315054178238	-0.03373505547642708	-0.02974633499979973	-0.013798988424241543	-0.058708686381578445	-0.026043498888611794	-0.04814634844660759	-0.016604941338300705	-0.015238560736179352	-0.040782902389764786	-0.02131962962448597	-0.03238112851977348	-0.01087531540542841	-0.03396734595298767	-0.040885377675294876	-0.008687199093401432	-0.04350060969591141	-0.024444054812192917	-0.061186425387859344	-0.01324953231960535	-0.04717683792114258	-0.07085196673870087	-0.027471115812659264	-0.028790833428502083	0.01106156874448061	-0.046225618571043015	-0.033026713877916336	-0.022732755169272423	-0.040793526917696	-0.03353048115968704	-0.06187933310866356	-0.032635051757097244	-0.02825072407722473	-0.03442104905843735	-0.0641767606139183	-0.04386308044195175	-0.029073847457766533	-0.041189271956682205	-0.04518036171793938	-0.015397966839373112	-0.029695948585867882	-0.03745897486805916	-0.028712760657072067	-0.03828313201665878	-0.04782431945204735	-0.02831585891544819	-0.044957518577575684	-0.022544678300619125	-0.0077974433079361916	-0.010080543346703053	-0.0294747706502676	-0.03594859316945076	-0.039571456611156464	-0.0311945378780365	-0.040187396109104156	-0.02065337263047695	-0.038216982036828995	-0.013646417297422886	-0.01872291788458824	-0.04891270399093628	-0.03140967711806297	-0.009353642351925373	-0.014908093959093094	-0.04365541413426399	-0.04647115245461464	-0.02705337293446064	-0.02543213963508606	-0.045090045779943466	-0.06196804344654083	-0.032129496335983276	-0.032734595239162445	-0.053326316177845	-0.042907632887363434	-0.016505472362041473	-0.059337351471185684	-0.038662783801555634	-0.022966764867305756	-0.036185842007398605	-0.029719801619648933	0.016007453203201294	-0.033269040286540985	-0.002434915630146861	-0.0327790230512619	-0.04659034684300423	-0.056941088289022446	-0.03089388646185398	-0.049617134034633636	-0.030424658209085464	0.0009205472888424993	-0.034744687378406525	-0.04399595037102699	0.0017622823361307383	-0.01963980682194233	0.024907080456614494	-0.04691503942012787	-0.05197252333164215	-0.005752885714173317	-0.020994722843170166	-0.020410634577274323	-0.0422184020280838	-0.0629543736577034	-0.015317927114665508	-0.04063253104686737	-0.02424744702875614	-0.0516168549656868	-0.03629394993185997	-0.04165435582399368	-0.022711992263793945	-0.027069127187132835	-0.034600578248500824	-0.01955987885594368	-0.018521679565310478	-0.03463134914636612	-0.016679106280207634	-0.08131886273622513	-0.07160647958517075	-0.03969360142946243	-0.04523807391524315	-0.044388964772224426	-0.013493040576577187	-0.04975156486034393	-0.025728313252329826	-0.041195303201675415	-0.056866373866796494	-0.051064569503068924	-0.032370857894420624	-0.012860196642577648	-0.01602579466998577	0.0035007810220122337	-0.040200553834438324	-0.03046628274023533	-0.035151246935129166	-0.048218097537755966	-0.017274586483836174	-0.01565719023346901	-0.02224029414355755	-0.020880447700619698	-0.06531467288732529	-0.03839602693915367	-0.02167404815554619	-0.046183206140995026	-0.07123635709285736	-0.03362957388162613	-0.044346023350954056	-0.038474228233098984	-0.021193495020270348	-0.047530967742204666	0.0028186573181301355	-0.026064321398735046	-0.02130659483373165	-0.02921750210225582	-0.030705902725458145	-0.040593165904283524	0.014430247247219086	-0.03852974250912666	-0.018249275162816048	-0.018493885174393654	-0.05278574675321579	-0.03899557515978813	-0.032164644449949265	-0.04578529670834541	-0.0364692248404026	-0.02290903776884079	-0.017298156395554543	-0.022813333198428154	-0.04731233790516853	0.007804396096616983	-0.011722048744559288	0.005179991014301777	-0.02433929219841957	-0.03108919970691204	-0.03555886819958687	-0.07118307799100876	-0.010858865454792976	-0.043384768068790436	-0.01271361205726862	-0.02282535657286644	-0.009024354629218578	-0.03158481791615486	-0.024387376382946968	-0.027868187054991722	0.024164002388715744	-0.049427662044763565	-0.05285127833485603	0.0064473142847418785	-0.03662355616688728	-0.02647017128765583	-0.058625102043151855	-0.04143762215971947	-0.017251502722501755	-0.03711278364062309	-0.032501593232154846	-0.05917765945196152	-0.025804823264479637	-0.04664222523570061	-0.03135259822010994	-0.024859275668859482	-0.05825958773493767	0.021636784076690674	-0.04743180796504021	-0.09739898145198822	-0.025019103661179543	-0.052060529589653015	-0.020095717161893845	-0.028314093127846718	-0.037186577916145325	-0.06292704492807388	-0.007123471237719059	-0.037985868752002716	-0.03236675634980202	-0.02803119830787182	-0.02572358399629593	-0.0430573970079422	-0.03247958794236183	-0.023342641070485115	-0.02437758259475231	0.00493764691054821	-0.047300372272729874	-0.03737311437726021	-0.04166144132614136	-0.046161215752363205	-0.016696838662028313	-0.1542906016111374	-0.0611472949385643	-0.03558877483010292	-0.05453912541270256	-0.0015559683088213205	-0.035435810685157776	-0.01980683021247387	-0.01166994497179985	-0.042401548475027084	-0.034266456961631775	-0.06105739250779152	0.012448983266949654	-0.050776418298482895	-0.04657657817006111	0.011004362255334854	-0.03415238857269287	-0.014077099040150642	-0.05148511752486229	-0.0591614730656147	-0.04358822479844093	-0.04272031411528587	-0.03396518900990486	-0.0401456281542778	-0.045186981558799744	-0.05572578310966492	-0.02390243671834469	-0.04068810120224953	0.010818786919116974	-0.028529640287160873	-0.04045615717768669	-0.05348934233188629	-0.0315793976187706	-0.03926809877157211	-0.017462927848100662	0.03350979462265968	-0.04162248969078064	-0.05472468584775925	-0.01434304378926754	-0.028451329097151756	-0.049726102501153946	-0.025261500850319862	-0.05862122029066086	-0.01372464094310999	-0.0316486693918705	-0.021875305101275444	-0.02461855113506317	-0.0250043086707592	-0.05081285908818245	-0.04203586280345917	-0.026045940816402435	-0.016468679532408714	-0.03480711951851845	-0.015689799562096596	-0.03755176439881325	-0.007970789447426796	-0.04656846821308136	-0.034013453871011734	-0.04224151372909546	-0.017973264679312706	-0.03102162480354309	-0.03200877457857132	0.01763908751308918	0.009362593293190002	-0.0037673909682780504	0.003870366606861353	-0.020957326516509056	-0.03494683653116226	0.022102605551481247	-0.05018175020813942	-0.06282606720924377	-0.03870071843266487	-0.030680760741233826	-0.02976737730205059	-0.046445611864328384	-0.034332744777202606	-0.00787713285535574	-0.05149417370557785	
